"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"2021","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS100006","패스트푸드점","29","73","0","0","1","1","44"
"2021","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS100005","제과점","39","75","1","1","3","2","36"
"2021","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS100004","양식음식점","75","92","1","1","5","5","17"
"2021","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS100003","일식음식점","65","83","0","0","0","0","18"
"2021","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS100002","중식음식점","69","77","1","1","0","0","8"
"2021","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS100001","한식음식점","541","622","2","15","3","20","81"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300043","전자상거래업","22","22","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300041","예술품","20","20","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300037","중고차판매","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300036","조명용품","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300035","인테리어","10","10","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300034","악기","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300033","철물점","3","3","33","1","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300032","가전제품","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300031","가구","35","35","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300030","중고가구","28","28","0","0","4","1","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300029","애완동물","3","3","33","1","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300028","화초","15","15","7","1","7","1","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300027","섬유제품","10","10","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300024","운동/경기용품","20","20","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300023","미용재료","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300022","화장품","41","43","2","1","0","0","2"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300021","문구","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300020","서적","6","6","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300019","의료기기","4","4","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300018","의약품","4","4","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300017","시계및귀금속","20","20","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300016","안경","9","9","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300015","가방","91","91","1","1","1","1","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300014","신발","39","43","0","0","0","0","4"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300013","유아의류","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300012","한복점","3","3","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300011","일반의류","376","376","2","7","1","3","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300010","반찬가게","16","16","6","1","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300008","수산물판매","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300007","육류판매","4","4","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300005","주류도매","6","6","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300004","핸드폰","7","7","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300003","컴퓨터및주변장치판매","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300002","편의점","2","24","0","0","4","1","22"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS300001","슈퍼마켓","66","66","3","2","2","1","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200046","의류임대","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200045","비디오/서적임대","0","1","0","0","0","0","1"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200044","여행사","13","13","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200042","통번역서비스","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200041","사진관","12","12","8","1","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200040","녹음실","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200038","독서실","1","1","0","0","100","1","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200037","노래방","5","5","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200036","고시원","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200035","게스트하우스","10","10","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200034","여관","10","10","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200033","부동산중개업","40","40","3","1","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200032","가전제품수리","3","3","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200031","세탁소","4","5","20","1","0","0","1"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200030","피부관리실","7","7","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200029","네일숍","4","5","0","0","0","0","1"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200028","미용실","27","28","14","4","4","1","1"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200026","자동차미용","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200025","자동차수리","4","4","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200024","스포츠클럽","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200023","통신기기수리","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200018","볼링장","3","3","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200017","골프연습장","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200016","당구장","3","4","0","0","0","0","1"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200015","세무사사무소","3","3","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200013","기타법무서비스","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200012","법무사사무소","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200010","변호사사무소","3","3","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200009","동물병원","1","1","100","1","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200008","한의원","2","2","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200007","치과의원","6","6","0","0","17","1","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200006","일반의원","6","6","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200005","스포츠 강습","7","7","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200003","예술학원","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS200001","일반교습학원","1","1","0","0","0","0","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100010","커피-음료","73","90","3","3","3","3","17"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100009","호프-간이주점","79","82","2","2","5","4","3"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100008","분식전문점","74","75","7","5","11","8","1"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100007","치킨전문점","6","8","13","1","0","0","2"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100006","패스트푸드점","19","27","0","0","0","0","8"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100005","제과점","13","18","0","0","0","0","5"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100004","양식음식점","165","169","2","4","6","10","4"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100003","일식음식점","17","20","5","1","5","1","3"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100002","중식음식점","14","14","0","0","14","2","0"
"2021","2","U","관광특구","1001491","이태원 관광특구","CS100001","한식음식점","109","117","6","7","4","5","8"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300043","전자상거래업","8","8","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300042","주유소","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300041","예술품","9","9","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300038","자동차부품","10","10","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300036","조명용품","14","14","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300035","인테리어","4","4","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300034","악기","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300033","철물점","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300032","가전제품","8","8","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300031","가구","6","6","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300028","화초","6","6","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300027","섬유제품","6","6","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300026","완구","7","7","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300024","운동/경기용품","13","13","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300023","미용재료","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300022","화장품","48","54","2","1","4","2","6"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300021","문구","9","10","0","0","10","1","1"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300020","서적","5","5","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300019","의료기기","5","5","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300018","의약품","8","9","0","0","0","0","1"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300017","시계및귀금속","28","29","0","0","0","0","1"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300016","안경","7","8","0","0","0","0","1"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300015","가방","26","26","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300014","신발","45","45","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300013","유아의류","15","15","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300011","일반의류","275","275","0","1","2","5","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300010","반찬가게","11","11","0","0","9","1","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300009","청과상","3","3","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300008","수산물판매","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300007","육류판매","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300006","미곡판매","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300005","주류도매","5","5","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300004","핸드폰","7","7","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300003","컴퓨터및주변장치판매","20","20","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300002","편의점","2","16","13","2","13","2","14"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS300001","슈퍼마켓","16","16","0","0","6","1","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200044","여행사","8","8","0","0","13","1","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200043","건축물청소","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200042","통번역서비스","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200041","사진관","4","4","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200033","부동산중개업","8","8","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200031","세탁소","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200030","피부관리실","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200029","네일숍","2","3","0","0","67","2","1"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200028","미용실","3","6","0","0","0","0","3"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200026","자동차미용","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200024","스포츠클럽","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200023","통신기기수리","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200019","PC방","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200015","세무사사무소","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200012","법무사사무소","3","3","0","0","33","1","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200010","변호사사무소","15","15","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200007","치과의원","4","4","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200006","일반의원","5","5","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200002","외국어학원","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS200001","일반교습학원","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS100010","커피-음료","19","51","2","1","2","1","32"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS100008","분식전문점","22","27","0","0","4","1","5"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS100006","패스트푸드점","3","15","0","0","7","1","12"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS100005","제과점","9","14","0","0","0","0","5"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS100004","양식음식점","36","39","0","0","3","1","3"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS100003","일식음식점","15","20","0","0","0","0","5"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS100002","중식음식점","7","10","0","0","0","0","3"
"2021","1","U","관광특구","1001496","강남 마이스 관광특구","CS100001","한식음식점","38","44","0","0","0","0","6"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300043","전자상거래업","61","61","0","0","2","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300042","주유소","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300041","예술품","9","9","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300038","자동차부품","10","10","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300037","중고차판매","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300036","조명용품","11","11","0","0","9","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300035","인테리어","12","12","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300034","악기","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300033","철물점","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300032","가전제품","18","18","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300031","가구","15","15","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300029","애완동물","7","7","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300028","화초","15","15","0","0","7","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300027","섬유제품","13","13","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300026","완구","8","8","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300025","자전거 및 기타운송장비","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300024","운동/경기용품","23","23","4","1","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300023","미용재료","7","7","0","0","14","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300022","화장품","102","109","5","5","4","4","7"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300021","문구","14","15","0","0","0","0","1"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300020","서적","10","10","0","0","10","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300019","의료기기","8","8","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300018","의약품","28","31","3","1","0","0","3"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300017","시계및귀금속","34","36","3","1","3","1","2"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300016","안경","9","9","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300015","가방","33","33","0","0","3","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300014","신발","62","63","0","0","2","1","1"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300013","유아의류","18","18","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300011","일반의류","416","419","0","1","3","11","3"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300010","반찬가게","41","43","2","1","0","0","2"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300009","청과상","7","7","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300008","수산물판매","6","6","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300007","육류판매","6","6","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300006","미곡판매","4","4","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300005","주류도매","6","6","17","1","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300004","핸드폰","7","7","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300003","컴퓨터및주변장치판매","31","31","3","1","3","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300002","편의점","20","53","4","2","4","2","33"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS300001","슈퍼마켓","41","42","2","1","0","0","1"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200046","의류임대","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200045","비디오/서적임대","0","1","0","0","0","0","1"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200044","여행사","21","21","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200043","건축물청소","5","5","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200042","통번역서비스","6","6","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200041","사진관","18","18","0","0","6","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200040","녹음실","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200039","DVD방","5","5","20","1","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200038","독서실","0","0","0","0","0","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200037","노래방","34","35","0","0","3","1","1"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200036","고시원","8","8","13","1","13","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200034","여관","57","57","2","1","7","4","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200033","부동산중개업","91","91","0","0","2","2","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200032","가전제품수리","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200031","세탁소","10","12","17","2","8","1","2"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200030","피부관리실","44","46","4","2","7","3","2"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200029","네일숍","7","10","0","0","0","0","3"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200028","미용실","26","31","3","1","3","1","5"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200025","자동차수리","10","10","0","0","20","2","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200024","스포츠클럽","6","6","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200023","통신기기수리","3","3","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200022","복권방","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200021","기타오락장","7","8","13","1","0","0","1"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200019","PC방","2","4","0","0","0","0","2"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200018","볼링장","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200017","골프연습장","6","7","0","0","0","0","1"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200016","당구장","12","16","13","2","6","1","4"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200015","세무사사무소","60","60","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200014","회계사사무소","5","5","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200013","기타법무서비스","3","3","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200012","법무사사무소","8","8","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200011","변리사사무소","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200010","변호사사무소","3","3","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200009","동물병원","3","3","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200008","한의원","8","8","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200007","치과의원","10","10","0","0","10","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200006","일반의원","22","22","0","0","5","1","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200005","스포츠 강습","24","24","4","1","8","2","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200003","예술학원","4","4","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200002","외국어학원","2","2","0","0","0","0","0"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS200001","일반교습학원","11","12","0","0","0","0","1"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100010","커피-음료","49","88","2","2","0","0","39"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100009","호프-간이주점","48","56","2","1","0","0","8"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100008","분식전문점","74","89","6","5","5","4","15"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100007","치킨전문점","4","12","8","1","0","0","8"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100006","패스트푸드점","20","41","2","1","5","2","21"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100005","제과점","19","39","0","0","0","0","20"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100004","양식음식점","58","68","3","2","4","3","10"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100003","일식음식점","30","37","0","0","0","0","7"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100002","중식음식점","20","22","5","1","0","0","2"
"2021","1","U","관광특구","1001495","잠실 관광특구","CS100001","한식음식점","228","260","1","2","1","3","32"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300043","전자상거래업","183","183","0","0","1","2","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300041","예술품","4","4","0","0","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300040","재생용품 판매점","4","4","0","0","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300038","자동차부품","11","11","0","0","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300036","조명용품","613","614","1","3","1","4","1"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300035","인테리어","38","38","0","0","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300034","악기","9","9","0","0","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300033","철물점","26","26","8","2","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300032","가전제품","110","110","2","2","2","2","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300031","가구","3","3","0","0","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300029","애완동물","34","34","3","1","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300028","화초","13","13","0","0","8","1","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300027","섬유제품","311","311","0","1","1","4","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300026","완구","12","13","0","0","0","0","1"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300024","운동/경기용품","68","68","2","1","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300023","미용재료","6","6","0","0","0","0","0"
"2021","1","U","관광특구","1001494","종로?청계 관광특구","CS300022","화장품","40","47","0","0","2","1","7"
